"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"AT3G25990"	-0.515161924844909	-0.613957217144628	-1.01047173209974	0.323931426385583	0.474199615847784	-5.03324371247739
"AT4G30780"	-0.134999318592428	5.11286082586151	-1.0103810585911	0.323973822097039	0.474228745906922	-6.19470972068742
"AT1G12600"	0.282321895185064	0.0348749670701668	1.01027761728291	0.324022192316617	0.474266616722281	-5.22379243957775
"AT4G15620"	-2.58959696622635	-1.12434942104928	-1.01021028333299	0.324053681077812	0.474279774846927	-4.84959346390038
"AT2G41700"	0.107591864708075	5.81668848603925	1.00981573761686	0.324238233620516	0.474490807976928	-6.28968520354519
"AT3G17390"	0.14721645579734	9.07965963933968	1.00980578827987	0.324242888468105	0.474490807976928	-6.30951183384052
"AT3G54860"	0.110147834803227	5.45278845094062	1.00948722866016	0.32439195289449	0.474666025536652	-6.25450456964493
"AT4G17050"	0.11019751950431	5.27081864975977	1.00945367194173	0.324407657965206	0.474666025536652	-6.24587797691172
"AT1G65190"	-2.42304544726965	1.35869054742199	-1.00928632030636	0.324485989091744	0.474712682609801	-5.14826105593924
"AT2G24690"	-0.135631445799058	4.18836421332713	-1.009281306778	0.324488335943364	0.474712682609801	-6.08632746475647
"AT1G77060"	-0.712711564539118	1.9474224050264	-1.00924121348223	0.324507104193892	0.474712682609801	-5.52326554331911
"AT5G19930"	-0.139840471373195	5.02156985939905	-1.00900015247057	0.324619964329989	0.474843890355577	-6.20142018028664
"AT4G17470"	-0.645837764251231	-0.94722432798217	-1.00895341814379	0.324641847618813	0.474843890355577	-4.99864312495532
"AT3G04290"	-4.33272462000184	-1.24205383729818	-1.00860714475172	0.324804021813671	0.475048135699173	-4.7976403336539
"AT1G21410"	-0.172051800087228	3.67791664233826	-1.00829644522223	0.324949583473485	0.475218987670216	-5.9731444351157
"AT1G71020"	-0.127750453798871	5.23428178692634	-1.00826156967499	0.324965925392133	0.475218987670216	-6.23158462635869
"AT1G48650"	0.152318162657834	6.07378436490355	1.00803391868286	0.325072611775323	0.47534115321306	-6.30575204451567
"AT1G16130"	-0.790820341879144	2.11825608082091	-1.00798708309173	0.325094563845953	0.47534115321306	-5.52055148009102
"AT3G05600"	-2.20092611610311	-2.50778283755266	-1.00792956578033	0.325121523907953	0.475347601885119	-4.75424905890738
"AT5G54780"	-0.256362829533484	5.0072047169707	-1.00781834428081	0.325173661138665	0.475390857674115	-6.20434451574781
"AT3G23870"	-0.43156845475487	3.24872252281649	-1.00751319929617	0.325316733748721	0.475567042123651	-5.83286212781779
"AT5G40100"	-0.16652741677076	4.14901895652268	-1.00745958906135	0.325341874393456	0.475570814244092	-6.05752957685915
"AT5G52280"	0.202385818418771	6.09072839044862	1.0073217577265	0.325406516948684	0.475628231795533	-6.31212398270155
"AT1G24170"	-0.19638740131909	6.30251555655738	-1.0072796221349	0.325426280227086	0.475628231795533	-6.31471140560387
"AT1G30320"	0.131564712528986	4.09242016291373	1.00722179006219	0.325453407148005	0.475634901738765	-6.0848936371789
"AT4G37280"	0.115413655580717	4.84112655353196	1.00675487751619	0.325672476674825	0.475922066433643	-6.19287829825393
"AT1G13900"	-0.125401529551294	5.59648534075354	-1.00643851372716	0.325820969109797	0.476106060504265	-6.27423434599285
"AT5G12080"	0.221424705932265	5.19076294664166	1.00596601608161	0.326042834470851	0.476397237862725	-6.24115951727233
"AT3G27630"	-0.203191184776037	0.557603094864108	-1.00582298616415	0.326110016193421	0.476462374643562	-5.38037646028157
"AT3G63420"	0.178578369726084	3.5464518176037	1.00554386387188	0.326241148868524	0.476620931329162	-5.93778766689663
"AT2G31250"	0.384732468806892	0.312036363848511	1.00537910013974	0.326318572741883	0.476701005779548	-5.28324817593011
"AT5G14170"	0.103571867941701	5.93145620173733	1.00507943489926	0.326459420838465	0.476873715700564	-6.29365464893104
"AT1G54820"	-1.36412091001355	0.221032270766771	-1.00493752282344	0.326526136884153	0.476938121224913	-5.106570086915
"AT4G36810"	-0.26020078054627	5.22427400483933	-1.00483798266526	0.326572938617433	0.476973432138536	-6.2312731112533
"AT1G80510"	-0.152608830467246	4.20284774436977	-1.00468098664177	0.326646764426143	0.477048205217063	-6.05709947608883
"AT5G14280"	0.345381038529865	0.0110820311963791	1.00450711547423	0.32672853918701	0.477134576104065	-5.21309853388206
"AT1G56430"	0.589423052611488	2.64790163371635	1.00409980530603	0.326920160440167	0.477381337079435	-5.72283612013516
"AT1G60690"	-0.205896401203934	2.36857598132099	-1.0038625821338	0.327031799460705	0.477511278841288	-5.69865915814447
"AT2G41810"	1.32285306015083	1.64048398300224	1.0035151829744	0.327195336097737	0.477716974992401	-5.26482165932643
"AT4G11220"	-0.111237645291705	6.90620075806499	-1.00339231048987	0.327253191429495	0.47776835482608	-6.32989245333617
"AT3G53270"	-0.0931720524184554	4.35066864946916	-1.00329771850352	0.327297735557456	0.47780029539828	-6.11734133469567
"AT3G04530"	-0.243765671465901	3.55419742028069	-1.00324682095873	0.32732170536994	0.477802198545691	-5.97025364410644
"AT1G09995"	-0.166367559336465	3.20520277283916	-1.00312129137189	0.327380827806728	0.477829772106479	-5.88785887173702
"AT4G20820"	-0.216952668060399	4.59718949363994	-1.00311045965508	0.327385929721721	0.477829772106479	-6.15843798746796
"AT2G11520"	-0.0911144272163069	5.18328634060402	-1.00300286902888	0.327436609667745	0.477870654375247	-6.22942481451682
"AT5G20120"	-0.107327217233087	4.18246034427449	-1.00284326658317	0.327511799554061	0.477947299037702	-6.08023633474324
"AT5G06790"	0.70972662246407	-0.0203424595427429	1.00276770736659	0.32754740025345	0.47796616345997	-5.18233552373744
"AT1G10095"	0.145786142071987	2.60621662837972	1.00269763091873	0.327580420086026	0.477975505722761	-5.75629366121367
"AT1G69485"	0.389908688713633	-0.0981435839116033	1.00265788100073	0.327599151170894	0.477975505722761	-5.12016984602418
"AT3G48700"	-0.264861208807951	2.17143798808695	-1.00244952915743	0.327697343609087	0.478085680896917	-5.66424349599258
"AT3G02130"	-0.162504272368596	5.15605309919276	-1.00220287138672	0.327813615442846	0.478222215469564	-6.22195087042142
"AT2G28240"	0.109286422716998	3.43450455518754	1.00195490942824	0.327930531025355	0.478359670196836	-5.91103959576578
"AT3G22120"	-1.60091346450701	5.41146638721909	-1.00169949305257	0.328050991779821	0.478502276966415	-6.11803482948775
"AT5G44575"	-1.06820620035553	-0.499750684152658	-1.00145494674343	0.328166354818433	0.47863742887792	-5.05501103772443
"AT5G09595"	0.309401347148708	1.1073760712121	1.00133420179251	0.328223325836764	0.478687402009063	-5.38689450895067
"AT1G64680"	-3.12053978053031	2.00279922395479	-1.00121473206134	0.3282797019479	0.478736500661483	-5.24793264627078
"AT3G61920"	0.928920587848905	-2.10351958518189	1.00103891546936	0.328362679625618	0.478781515926449	-4.8473485547976
"AT1G06460"	-0.75597945485232	1.80716208463384	-1.00100589089696	0.328378267396557	0.478781515926449	-5.50454206531087
"AT5G39210"	-2.34039117759235	-1.10078019362198	-1.0009514815353	0.328403950023663	0.478781515926449	-4.87813868814075
"AT4G25434"	-0.282850484473863	2.95942482091064	-1.00092508296906	0.328416411334175	0.478781515926449	-5.94103431784877
"AT5G13860"	-0.178527055540962	3.65337011268436	-1.0009087257522	0.328424132841387	0.478781515926449	-5.95117603834553
"AT3G03610"	-0.202054153994424	4.71055842210439	-1.0008374871534	0.3284577628575	0.4787974304015	-6.16911553728644
"AT1G22250"	0.580289906404376	-0.886577644319186	1.00075495814348	0.328496725800865	0.478821116020069	-4.93998567214675
"AT4G02725"	-0.27464980634706	3.42575041003395	-1.00059959316736	0.32857008421555	0.478894930184871	-5.90668065694116
"AT5G52750"	-0.907520400681296	1.1187017856102	-1.00029756691559	0.328712724067653	0.479069705707006	-5.38618413047009
"AT5G04070"	0.18307826576417	2.73607028394099	0.999729181589442	0.32898127588256	0.479427949920799	-5.80170526887593
"AT5G56590"	0.179816799066347	3.74313949945085	0.99946868987239	0.329104404530084	0.479547977753364	-5.9900143035588
"AT1G33330"	-0.151430354762809	3.0334404332945	-0.999458680568659	0.329109136345252	0.479547977753364	-5.82530576894536
"AT5G18590"	0.174283766066014	4.12224364430706	0.999236183354018	0.329214332276765	0.479612210476131	-6.04898571953402
"AT5G09155"	0.418911878280726	0.0218133137025961	0.99921035680445	0.329226544497375	0.479612210476131	-5.18692079779543
"AT2G35830"	-2.79138385142186	1.58211456210364	-0.999187178825502	0.329237504595704	0.479612210476131	-5.2032269376264
"AT1G77450"	0.190987523697509	5.27565287860222	0.999172963556867	0.329244226650858	0.479612210476131	-6.2829574982805
"AT5G62420"	-0.380524946317266	2.12690587723747	-0.999058707632388	0.329298258969513	0.479657773568086	-5.6703116036437
"AT4G27610"	0.0988671840639403	4.07909271402147	0.998920459037085	0.329363645815126	0.479687571130796	-6.063796404947
"AT4G30570"	-0.240243038946296	1.43175512369664	-0.998902895595171	0.32937195336754	0.479687571130796	-5.52392344330864
"AT4G08280"	-0.10493617182566	4.43313623186833	-0.998871122381443	0.329386982548305	0.479687571130796	-6.1147486595635
"AT5G43860"	0.384297186353967	0.349049929266776	0.998754098615607	0.329442340563513	0.47973504691067	-5.30145528050565
"AT3G26170"	-0.863514164829537	-1.67241597208084	-0.998659389534372	0.329487147369839	0.479767152487131	-4.85423820077986
"AT3G60300"	-0.0878608410722421	6.32793463551717	-0.998397531295874	0.329611054397492	0.479914423725593	-6.32345961276583
"AT1G04778"	0.293820322654455	1.11635396264099	0.99825166157543	0.329680091611637	0.47998178956926	-5.5121503261189
"AT3G57990"	-0.153598702624228	5.04908877661616	-0.998133025609053	0.329736247050472	0.480030392805521	-6.21869423862177
"AT4G23040"	0.131310256125014	3.77120592194096	0.998044868919415	0.329777979661308	0.480041972587205	-6.0058379744028
"AT2G28105"	0.367477010914209	0.111193972471845	0.997965636519383	0.329815490724765	0.480041972587205	-5.25944809171399
"AT5G66770"	0.112054644711844	4.74220856822763	0.997928278664769	0.329833178115247	0.480041972587205	-6.17191817671518
"AT4G19870"	0.157827240986552	2.70671230255851	0.997923816429467	0.329835290842176	0.480041972587205	-5.75845522196405
"AT1G14570"	-0.0808129411361929	6.26459856458206	-0.997360485486901	0.330102085761018	0.480381417895975	-6.32484470697084
"AT2G35370"	-1.83801436228373	3.6211575346864	-0.997335126001079	0.330114099603467	0.480381417895975	-5.77525734478754
"AT3G01205"	-0.227874297049514	1.31817468699571	-0.997209893742151	0.330173431785934	0.480434592534513	-5.47465586376266
"AT1G11880"	0.148512581378631	2.8581089158261	0.997089042391165	0.330230695421873	0.480484750103057	-5.81504240016309
"AT1G11940"	0.194104100453733	3.07540497663631	0.996861266290866	0.330338642543136	0.480608639989599	-5.87431182848883
"AT5G45300"	-0.106926561193649	3.8052267063275	-0.996661392004025	0.330433386700571	0.480713305151693	-6.02594284705133
"AT2G23460"	0.0986868662438338	5.9638834892084	0.996416090183961	0.330549690166162	0.480849318107978	-6.30862237992276
"AT2G32750"	0.541126392304663	-0.764161188451756	0.995643687703415	0.330916090441923	0.481327618406459	-5.17858324796413
"AT4G22720"	0.126413673541949	4.53797781726656	0.99562669500573	0.330924154343681	0.481327618406459	-6.14899863994821
"AT2G15900"	-0.118416655700819	5.55207997681506	-0.99550903604892	0.3309799932641	0.48137562149905	-6.27478503893201
"AT5G41360"	-0.0876928895404809	4.80048958347771	-0.995402488966276	0.331030564325595	0.481415956949537	-6.20384346178028
"AT2G36770"	-1.70420005090228	-2.97907676288362	-0.995277844930914	0.331089731659502	0.481457507220206	-4.74921719436829
"AT5G13290"	0.229585883801137	3.27570936952601	0.995240358423494	0.331107527583193	0.481457507220206	-5.92518850149055
"AT1G29600"	-0.381021686891636	1.30832637001873	-0.995197965161215	0.331127653684941	0.481457507220206	-5.40187093511476
"AT4G14480"	-1.99455921649011	-1.23710188520814	-0.995076473688406	0.331185336182199	0.481508165164547	-4.85185017070578
"AT1G53120"	0.195126219085437	3.0603960402965	0.995022014863327	0.331211194755594	0.481512550720546	-5.85834088315615
"AT1G12910"	-0.0969479843860253	5.50323415904643	-0.994724889445311	0.331352302904879	0.481684473155979	-6.26957347891157
"AT5G25080"	0.142215403337755	4.49064762675706	0.99458942562482	0.331416650022637	0.481744792613239	-6.15354402128973
"AT5G45310"	-0.939033433213678	-1.1846818918334	-0.994455208684116	0.331480413410941	0.481804255305981	-4.89771649951389
"AT5G08540"	0.139201233326679	4.95106153857494	0.994241507239765	0.331581955636173	0.481893799198027	-6.20697851092666
"AT1G78170"	-1.45488855520709	-0.334905913721495	-0.994200775374337	0.331601312209709	0.481893799198027	-5.06266609518428
"AT4G18260"	0.199565445827384	3.99591812292777	0.994147114783867	0.331626813961695	0.481893799198027	-6.06572819498357
"AT4G15920"	0.129831212933118	5.85527278834645	0.994084667258126	0.331656493345817	0.481893799198027	-6.30005016012159
"AT1G51450"	0.0930727799811915	3.82905266046564	0.994044709946079	0.331675484791763	0.481893799198027	-6.00961634229706
"AT5G46370"	-0.624960760292148	0.246996898296312	-0.994036933733899	0.331679180861678	0.481893799198027	-5.27433959571593
"AT1G61040"	-0.0858921016923127	5.65718313693801	-0.993972138207714	0.331709979588932	0.481905332166416	-6.28702927995636
"AT2G18860"	-0.0993091831169499	4.35127048047597	-0.993880397507014	0.331753589339908	0.48193547400491	-6.1305197594601
"AT4G03130"	0.332928393383185	0.87223426754937	0.993631720389185	0.331871820210161	0.482042679417092	-5.43843562532203
"AT3G18300"	-0.196672271075612	1.29447309734176	-0.993561343832315	0.331905285297277	0.482042679417092	-5.46267389931414
"AT4G07455"	0.258422295533624	1.9971082834854	0.993546421369028	0.33191238144876	0.482042679417092	-5.65384834861225
"AT5G15790"	-0.175341914773369	4.36070224500121	-0.993520098533168	0.331924899131443	0.482042679417092	-6.1272332972392
"AT4G35100"	-0.168275779970978	9.27095290783067	-0.993484720155609	0.331941723644142	0.482042679417092	-6.3242436798309
"AT5G05580"	-0.86701502627947	3.10349918344286	-0.993401885341811	0.331981118816021	0.482066679385666	-5.83188751799473
"AT5G18300"	-0.405785830232025	-0.311632639277356	-0.993035681318231	0.332155319609059	0.482276332002986	-5.17138169904202
"AT3G51560"	-0.737040096849413	-0.912892289205216	-0.992928109880333	0.332206502666338	0.482276332002986	-4.97275676962168
"AT5G41610"	-0.176519265561077	3.19914479136939	-0.992926952360884	0.332207053449945	0.482276332002986	-5.89555523648568
"AT3G50890"	-0.525427506425743	-0.772810341882812	-0.992893993834037	0.332222736403675	0.482276332002986	-5.03402333661237
"AT2G13665"	-0.216510868537311	2.31527768516032	-0.992857944701597	0.33223989057625	0.482276332002986	-5.68575282996136
"AT1G11303"	-1.43115440311001	-1.52674399399827	-0.992388321167232	0.332463419585065	0.482567574526831	-4.87240826533555
"AT5G45680"	-3.20664787827897	1.11587429133308	-0.992145025109607	0.332579263401464	0.482673226932395	-5.11352926789262
"AT5G60660"	-0.367981780277353	7.1488217173265	-0.992139272299354	0.332582002902895	0.482673226932395	-6.34115575852837
"AT5G60350"	-0.965520681053326	-1.13918610816628	-0.992016883322546	0.332640288521768	0.482714436376889	-4.96015979120863
"AT5G57100"	0.183477559991827	4.83047579692195	0.991983482600527	0.332656196264092	0.482714436376889	-6.21608734403336
"AT1G72540"	0.860906252992048	-1.31422475525266	0.991472060004709	0.332899837075513	0.483034730558358	-4.9301280610543
"AT1G14170"	-0.396163814363721	5.4081372567183	-0.990756673757176	0.333240853293163	0.48347528603161	-6.25841748665756
"AT5G66100"	0.104346135532042	4.74338621842853	0.990728874737638	0.333254109643529	0.48347528603161	-6.18543439656283
"AT2G04680"	-0.43903270557814	3.41234931301742	-0.990690800084199	0.333272266666287	0.48347528603161	-5.90064277260372
"AT5G54230"	0.26762188620845	5.80145059107564	0.990353672684229	0.333433065727641	0.483675270130655	-6.28812521176842
"AT1G17440"	-0.0926992927951451	5.55948875663818	-0.990273946891612	0.333471100255856	0.483697157737112	-6.28566872890934
"AT1G74660"	-0.119611541136416	4.80544938687054	-0.990098685982395	0.333554721981833	0.483785161646968	-6.20392490023426
"AT1G69587"	0.192843744733061	2.43549253363638	0.989908523565838	0.333645470050437	0.483883488728118	-5.69829860153409
"AT5G21140"	0.26348542548254	1.46123626304549	0.9895651000917	0.333809399688496	0.484087929652827	-5.5382544424798
"AT4G16860"	-2.0298957713943	0.340371533891921	-0.989450793294317	0.333863975225356	0.48413376884849	-5.09245668887443
"AT4G19975"	-0.416368822587724	1.76775465224614	-0.989315361927276	0.333928644640213	0.484168597055689	-5.56342292686072
"AT3G03340"	0.114285939126516	4.99180724337259	0.989295044364141	0.333938347165422	0.484168597055689	-6.22381050498837
"AT4G28780"	-3.78059030045535	-1.20591382847718	-0.989256200004878	0.333956897589645	0.484168597055689	-4.80053693466944
"AT2G14740"	-0.0879235826421088	5.68216147840152	-0.988994081737483	0.334082092848879	0.484302027492267	-6.30077081143393
"AT1G21910"	-0.510911058263824	3.04869341608317	-0.98896731208872	0.33409488063532	0.484302027492267	-5.81255220881684
"AT2G22950"	-1.23537232132326	-1.47708922289518	-0.988822894982617	0.33416387412926	0.484368731805322	-4.81965409363844
"AT3G56770"	0.361427125040488	0.098351679160333	0.988713328017352	0.334216224977805	0.48439003268715	-5.24255816044452
"AT1G20020"	-2.03387877097485	3.44230308131182	-0.988695953879221	0.334224526823273	0.48439003268715	-5.72704027434117
"AT4G31115"	-0.126626437416165	3.37214863234629	-0.988523195988649	0.334307083105771	0.484476372327076	-5.93680449555257
"AT3G63190"	-0.37184830763352	4.71326198419599	-0.988272162218521	0.334427070451876	0.48461369213834	-6.17853362510351
"AT3G16990"	-0.143414847452571	3.73191402211626	-0.988228762183004	0.334447817515587	0.48461369213834	-5.99789925894044
"AT1G61030"	-0.106570595285395	4.3380592557426	-0.988053676968984	0.334531524743769	0.48470166620377	-6.11409614173912
"AT3G13200"	-0.0744273940709972	6.80377603276598	-0.987747447472821	0.334677966148894	0.484832289849542	-6.34464639235631
"AT5G52250"	0.308404162728069	3.79682664361142	0.987711185376187	0.334695309911691	0.484832289849542	-6.00658189897249
"AT3G04330"	-0.372885955759738	1.40586357116934	-0.987659699334331	0.334719936188741	0.484832289849542	-5.52852549200716
"AT3G49840"	0.196996720891969	2.57806555442146	0.987644786466123	0.334727069393523	0.484832289849542	-5.79614465285202
"AT3G48720"	-3.42951795633113	-0.335409971186953	-0.987624701360355	0.334736676777526	0.484832289849542	-4.91393625179932
"AT1G80160"	-0.99187585393893	-1.01753619098413	-0.987378763627632	0.334854332567629	0.484969380317802	-4.91107456192019
"AT3G23170"	-0.28742099582809	3.25020848254471	-0.987311171935088	0.334886673219128	0.484982898561365	-5.91158377293609
"AT2G32500"	-0.534243583102046	2.35117797854821	-0.986834705078899	0.335114710001969	0.485271924050461	-5.67209198099343
"AT4G00390"	-0.395697010217453	-0.438463697861601	-0.986797982503511	0.335132289863691	0.485271924050461	-5.13550619196956
"AT3G52090"	0.091721145507611	5.68261472516396	0.9866432752486	0.335206358452789	0.485345836677299	-6.30411164348911
"AT1G72100"	0.711618894545041	-1.48769138089763	0.98646347516377	0.335292454861946	0.485410721086545	-4.94311889920844
"AT1G74430"	0.297223029637296	1.25327731645563	0.986453513675778	0.335297225319791	0.485410721086545	-5.4969140641789
"AT1G74035"	0.66297967622969	-1.6935361643439	0.986386124639312	0.335329498494039	0.48542410577217	-4.95017168190802
"AT4G01330"	-0.195659708304632	6.07112919715191	-0.985978170759218	0.335524916886964	0.485670700552696	-6.3197397662584
"AT3G60286"	0.261101833378782	0.622524610815904	0.985934325769358	0.335545924233846	0.485670700552696	-5.35028621094131
"AT1G78460"	-0.942945588564562	1.31491886704613	-0.985747117556807	0.335635631094477	0.48575594178837	-5.41396079235455
"AT2G30010"	-0.479208588044024	3.7573107475963	-0.985715248967162	0.335650903609554	0.48575594178837	-5.9959993885628
"AT1G76790"	0.282851967721216	5.94295641302343	0.985357140435909	0.335822554460886	0.485970992519769	-6.3341049624463
"AT3G13180"	0.218284525132576	3.02494093120866	0.985085290831433	0.335952899640189	0.48612624412515	-5.87781346768132
"AT1G79020"	0.143789280255146	4.32474314957638	0.984819910947979	0.336080176467959	0.48627033190345	-6.12979543372568
"AT4G23180"	-1.53313915887674	1.69247015355654	-0.984781478014111	0.336098611756796	0.48627033190345	-5.43764619920798
"AT3G12630"	-0.10964299761983	7.25707805833134	-0.984727841639364	0.33612434091278	0.486274182035646	-6.34879250216608
"AT1G16780"	0.158366804498372	3.26469506734485	0.984666050952916	0.336153983346654	0.486283692626095	-5.92771015957451
"AT1G08300"	0.20708071157944	1.72947874141775	0.984197146614373	0.336378986555407	0.486575793356754	-5.5960183094097
"AT4G24110"	0.527894677937675	2.86000087391397	0.983750535196101	0.336593389243902	0.486852521288696	-5.75893747430011
"AT5G48030"	0.154753646495444	5.23458344612943	0.98346019092769	0.336732824092369	0.48702078434766	-6.27114692234158
"AT5G17060"	-0.152717993273117	4.26626905233394	-0.983355721124106	0.33678300439729	0.487059943241965	-6.1084446805686
"AT3G47090"	0.649790551581836	-1.04114071783559	0.982923135753507	0.336990844424727	0.487327090654679	-4.99915318772302
"AT3G23410"	-0.400815558239087	3.59333326819123	-0.982770212003414	0.337064339370894	0.487399936475404	-5.94213669755639
"AT3G47650"	-1.14653756718893	3.28760714733086	-0.982659706733198	0.33711745493937	0.487421483962363	-5.82633848507165
"AT1G23060"	-0.344955929487387	2.68030632015752	-0.982598083969219	0.337147077104911	0.487421483962363	-5.76652480306459
"AT1G48430"	0.09365359120779	5.10302501649841	0.982594899261275	0.33714860804816	0.487421483962363	-6.24050613960978
"AT1G66940"	-2.42707611142542	-0.408133937645136	-0.982522630035082	0.337183350383689	0.487435212044866	-4.93625761511119
"ATCG00340"	-2.30135319913782	3.93414324572981	-0.982451782903435	0.337217411467306	0.487435212044866	-5.83666291878254
"AT2G32235"	-0.264635863885285	1.08698737112321	-0.982351989235099	0.337265393168073	0.487435212044866	-5.45487083028722
"AT5G14570"	-0.813903594963345	1.50949946554494	-0.982342509233817	0.337269951483714	0.487435212044866	-5.42463859054254
"AT1G43560"	-0.524749026762334	3.60950341519779	-0.98233467330914	0.337273719302012	0.487435212044866	-5.95444489849188
"AT3G18620"	-0.139834812796283	3.85778205507129	-0.982279629286022	0.33730018743459	0.487440046008169	-6.03172864189315
"AT3G05625"	-0.866690772955583	0.242932918952579	-0.982140669682783	0.337367013077446	0.487503196851697	-5.1826258283572
"AT4G28850"	-0.688876798186302	5.24550355933319	-0.981918352304831	0.337473944455852	0.487600630516536	-6.16730641222744
"AT5G27830"	0.164976798398303	3.82538418800952	0.981863584382479	0.337500290608264	0.487600630516536	-6.04438501684569
"AT3G60400"	0.139121739281291	3.15774550792792	0.981814157134209	0.33752406884349	0.487600630516536	-5.88138569009964
"AT3G20898"	0.16936549671858	3.13959576822781	0.981808139267163	0.33752696397046	0.487600630516536	-5.89296463090526
"AT3G22200"	-0.204180714250517	7.90604967208317	-0.981466302347768	0.337691445930233	0.487804816022018	-6.34840964621312
"AT4G17570"	-0.161554915107436	4.68587080034544	-0.981255608567863	0.337792853174359	0.487917866583218	-6.18729651189593
"AT4G11360"	-0.181186940643968	5.29299065952033	-0.98116780656063	0.337835118617182	0.487945481360068	-6.26131011572737
"AT3G22590"	0.10384000841011	4.48804255159354	0.980999390346497	0.337916199704106	0.488020277742374	-6.16067503201648
"AT2G19600"	0.164830506822181	4.88437886123976	0.980964068386291	0.337933206556235	0.488020277742374	-6.22263530441593
"AT1G49570"	0.243211115354757	5.21581511727322	0.980845928371494	0.337990093015788	0.48806899306568	-6.26152734371845
"AT2G02950"	0.256193876582421	4.05833277535026	0.98074009458954	0.338041059419229	0.488095662487583	-6.07012266893691
"AT3G19020"	-0.287652661042704	0.341644731477815	-0.980711417006488	0.338054870603355	0.488095662487583	-5.28373191466966
"AT1G69710"	0.252061294897848	1.02321225318337	0.980653008420344	0.338083001504271	0.488102847182387	-5.48113628837961
"AT4G17670"	0.389152871294044	3.93309526729214	0.980516423398913	0.338148790251772	0.488143343521308	-6.01674058642789
"AT3G22260"	-0.177842720351669	3.96973652704605	-0.980498623445746	0.338157364584519	0.488143343521308	-6.05716009550105
"AT1G08450"	0.0901245448966455	5.98993923899251	0.980120643176191	0.338339475095907	0.488335444678403	-6.32947502448365
"AT3G05390"	0.240264199158288	3.03349128027469	0.980085877024015	0.338356228787703	0.488335444678403	-5.8216687847017
"AT2G20495"	-0.156301297483482	2.99145764610656	-0.98007817889801	0.33835993856607	0.488335444678403	-5.87088314679692
"AT1G55700"	-0.376420004973778	-0.117071380270173	-0.980002616996269	0.338396353839904	0.48835456554701	-5.18917761473307
"AT3G02240"	-0.411606416277339	2.27414699456558	-0.979847484007797	0.338471124986585	0.488415326105656	-5.72531539319777
"AT1G31930"	0.0785997428394527	5.76554036853214	0.979819122402812	0.33848479597142	0.488415326105656	-6.31256303301457
"ATMG01390"	-0.26132631257949	11.4234696532323	-0.979656861660696	0.338563016921534	0.488494756790276	-6.29773639676754
"AT5G03370"	-0.144318331311485	3.59754343882242	-0.979431967950862	0.338671451912762	0.488617767868114	-5.97253970903031
"AT5G46850"	0.168789402875198	3.66122863032626	0.979030223416483	0.338865217048154	0.488863863630926	-5.99564822256869
"AT3G12100"	0.131102425870322	4.31137557966227	0.978879122342445	0.338938114269396	0.488901198342917	-6.1333950430803
"AT2G01100"	-0.191618339412813	6.05902830551817	-0.978814655802489	0.338969218803052	0.488901198342917	-6.33319997154023
"AT2G26560"	-1.09680342136941	0.920056163301691	-0.978759622802877	0.338995773293149	0.488901198342917	-5.35479512530232
"AT2G18940"	-0.160800822463099	3.94328592013686	-0.978744755058293	0.339002947514275	0.488901198342917	-6.04611053244723
"AT3G17130"	-0.307130438375132	0.349942967878774	-0.978736233351986	0.339007059591006	0.488901198342917	-5.31841477877503
"AT4G32620"	-0.0743234764080709	6.45009375127054	-0.978473970954063	0.339133628877922	0.489050273412683	-6.34849107984545
"AT4G23690"	-0.15884625290762	7.17389588393142	-0.97835073042139	0.33919311668298	0.489102599334922	-6.35467598707221
"AT5G58190"	0.1088221832526	4.23370697043553	0.978266749582726	0.33923365807872	0.489118816076213	-6.11411035888544
"AT1G72750"	0.112898217656575	6.18791173848936	0.978231306729319	0.339250768968231	0.489118816076213	-6.33879096132177
"AT1G62780"	-1.26300253191936	2.49369006719067	-0.978015231133964	0.339355097515099	0.489225301674503	-5.6441018302569
"AT5G06190"	0.215091525305448	1.64277020570224	0.977982210362818	0.33937104299745	0.489225301674503	-5.56383758657564
"AT3G21790"	-1.61137484957926	0.260452252877163	-0.97789197886518	0.339414617741271	0.489254659599698	-5.05806650514572
"AT4G27880"	-0.0925803937823204	4.66414365801611	-0.977754444269176	0.339481043587429	0.489316950346872	-6.1781157154086
"AT1G29357"	-0.173673650252499	4.76359160905016	-0.977579237933996	0.339565676927191	0.489405474471844	-6.20924518680191
"AT1G78790"	-0.115412303555404	3.03493549831412	-0.97731409878913	0.339693779894672	0.489544310301918	-5.88377485208112
"AT1G17090"	0.209026905358501	3.87893063245534	0.977283735530748	0.3397084521393	0.489544310301918	-6.07006998140001
"AT2G28755"	0.675187715365252	-0.727876100096382	0.977202182877604	0.339747862469865	0.489567635577603	-5.05866209623662
"AT1G70830"	-4.40414513402369	0.597969253501192	-0.977091206521203	0.339801496864579	0.489611452761814	-4.94063754072779
"AT2G41240"	0.892847166709684	1.22906778410273	0.976394716113968	0.340138240750103	0.490063161438875	-5.33704462262136
"AT5G07330"	-0.792359358702694	0.995419077645438	-0.976338973909304	0.340165201289537	0.490068510332383	-5.36061435720226
"AT2G04852"	0.472108384997578	-0.0982757492800433	0.976163163917805	0.340250244017857	0.490152274081658	-5.23147377379149
